order_id,user_id,order_date,category,status,order_amount_usd,discount_usd
ORD-10352,U1189,2026-02-20 00:00:00,Fashion,completed,55.77,0.0
ORD-10353,U1189,2026-03-10 00:00:00,Fashion,completed,72.31,0.0
ORD-10354,U1189,2026-03-17 00:00:00,Home & Living,completed,247.28,53.25
ORD-10355,U1189,2026-04-05 00:00:00,Sports,completed,86.31,0.0
ORD-10356,U1189,2026-04-10 00:00:00,Sports,completed,42.54,0.0
ORD-10357,U1189,2026-04-19 00:00:00,Beauty,completed,78.9,0.0
ORD-10358,U1189,2026-05-03 00:00:00,Sports,completed,47.61,0.0
ORD-10359,U1189,2026-05-10 00:00:00,Fashion,completed,89.4,0.0
ORD-10360,U1190,2026-01-11 00:00:00,Home & Living,completed,297.9,29.92
ORD-10361,U1190,2026-02-01 00:00:00,Home & Living,completed,304.05,0.0
ORD-10362,U1190,2026-02-16 00:00:00,Beauty,completed,28.25,0.0
ORD-10363,U1191,2026-04-07 00:00:00,Electronics,completed,294.5,0.0
ORD-10364,U1191,2026-04-21 00:00:00,Home & Living,completed,316.28,0.0
ORD-10365,U1194,2026-03-21 00:00:00,Electronics,completed,496.39,34.23
ORD-10366,U1194,2026-03-23 00:00:00,Home & Living,completed,102.67,25.48
ORD-10367,U1194,2026-03-26 00:00:00,Sports,cancelled,69.62,0.0
ORD-10368,U1194,2026-04-02 00:00:00,Sports,completed,27.63,3.32
ORD-10369,U1194,2026-04-13 00:00:00,Home & Living,completed,231.41,54.65
ORD-10370,U1194,2026-04-20 00:00:00,Fashion,completed,64.54,3.98
ORD-10371,U1197,2026-04-01 00:00:00,Electronics,refunded,289.19,54.29
ORD-10372,U1198,2026-04-10 00:00:00,Fashion,completed,40.13,0.0
ORD-10373,U1198,2026-04-20 00:00:00,Fashion,completed,176.19,0.0
ORD-10374,U1198,2026-04-21 00:00:00,Sports,completed,70.31,5.08
ORD-10375,U1198,2026-04-25 00:00:00,Sports,completed,25.68,1.31
ORD-10376,U1198,2026-05-08 00:00:00,Fashion,completed,88.82,16.33
ORD-10377,U1198,2026-05-19 00:00:00,Home & Living,refunded,263.38,0.0
ORD-10378,U1198,2026-05-20 00:00:00,Beauty,completed,40.96,0.0
ORD-10379,U1201,2026-01-17 00:00:00,Home & Living,completed,252.35,53.85
ORD-10380,U1202,2026-01-27 00:00:00,Beauty,completed,50.96,3.26
ORD-10381,U1202,2026-02-05 00:00:00,Fashion,completed,104.01,0.0
ORD-10382,U1204,2026-03-21 00:00:00,Fashion,completed,148.51,34.26
ORD-10383,U1204,2026-04-18 00:00:00,Sports,completed,116.79,0.0
ORD-10384,U1204,2026-04-21 00:00:00,Sports,refunded,102.82,0.0
ORD-10385,U1204,2026-05-06 00:00:00,Fashion,completed,153.42,0.0
ORD-10386,U1204,2026-05-21 00:00:00,Sports,completed,19.23,1.65
ORD-10387,U1204,2026-05-28 00:00:00,Home & Living,completed,212.61,0.0
ORD-10389,U1205,2026-01-07 00:00:00,Electronics,completed,505.64,0.0
ORD-10390,U1205,2026-01-09 00:00:00,Electronics,completed,331.5,71.29
ORD-10391,U1205,2026-02-07 00:00:00,Beauty,completed,109.88,9.39
ORD-10392,U1205,2026-02-09 00:00:00,Fashion,cancelled,146.8,0.0
ORD-10393,U1205,2026-02-17 00:00:00,Fashion,completed,119.23,0.0
ORD-10394,U1205,2026-02-19 00:00:00,Fashion,completed,175.05,0.0
ORD-10395,U1205,2026-02-20 00:00:00,Fashion,completed,125.23,0.0
ORD-10396,U1206,2026-01-13 00:00:00,Home & Living,completed,118.94,0.0
ORD-10397,U1206,2026-01-16 00:00:00,Electronics,completed,286.21,50.15
ORD-10398,U1207,2026-03-25 00:00:00,Home & Living,completed,83.77,0.0
ORD-10399,U1207,2026-04-11 00:00:00,Home & Living,completed,171.27,18.06
ORD-10400,U1207,2026-04-14 00:00:00,Home & Living,completed,184.18,33.63
ORD-10401,U1207,2026-04-18 00:00:00,Beauty,completed,85.44,0.0
ORD-10402,U1207,2026-04-26 00:00:00,Sports,completed,24.41,0.0
ORD-10403,U1207,2026-05-15 00:00:00,Home & Living,completed,201.75,0.0
ORD-10405,U1208,2026-01-24 00:00:00,Sports,completed,71.53,0.0
ORD-10406,U1211,2026-03-12 00:00:00,Home & Living,completed,319.2,0.0
ORD-10407,U1211,2026-04-19 00:00:00,Beauty,completed,48.41,9.64
ORD-10408,U1212,2026-03-29 00:00:00,Home & Living,completed,259.33,49.17
ORD-10409,U1212,2026-04-23 00:00:00,Sports,completed,35.9,0.0
ORD-10410,U1212,2026-05-17 00:00:00,Beauty,completed,40.91,0.0
ORD-10411,U1213,2026-01-25 00:00:00,Sports,completed,20.57,0.0
ORD-10412,U1213,2026-02-05 00:00:00,Electronics,completed,402.09,0.0
ORD-10413,U1214,2026-03-08 00:00:00,Home & Living,completed,163.63,0.0
ORD-10414,U1214,2026-03-21 00:00:00,Home & Living,completed,276.14,54.84
ORD-10415,U1214,2026-04-08 00:00:00,Home & Living,completed,306.93,34.31
ORD-10416,U1215,2026-01-23 00:00:00,Beauty,completed,20.5,0.0
ORD-10417,U1216,2026-02-18 00:00:00,Sports,cancelled,15.32,3.61
ORD-10418,U1216,2026-03-06 00:00:00,Beauty,completed,29.36,0.0
ORD-10419,U1217,2026-03-29 00:00:00,Electronics,completed,347.13,0.0
ORD-10420,U1218,2026-03-10 00:00:00,Electronics,completed,260.18,0.0
ORD-10421,U1218,2026-03-14 00:00:00,Fashion,completed,128.09,0.0
ORD-10422,U1218,2026-03-16 00:00:00,Beauty,completed,111.17,9.68
ORD-10423,U1218,2026-03-31 00:00:00,Fashion,completed,32.5,4.32
ORD-10424,U1218,2026-04-04 00:00:00,Sports,completed,32.09,0.0
ORD-10425,U1218,2026-04-17 00:00:00,Fashion,completed,100.58,0.0
ORD-10426,U1218,2026-04-23 00:00:00,Sports,completed,81.69,0.0
ORD-10427,U1218,2026-05-03 00:00:00,Electronics,completed,408.87,34.89
ORD-10429,U1219,2026-04-08 00:00:00,Home & Living,completed,206.55,44.03
ORD-10430,U1219,2026-05-01 00:00:00,Sports,completed,25.05,0.0
ORD-10431,U1219,2026-05-14 00:00:00,Sports,completed,32.54,0.0
ORD-10432,U1220,2026-03-05 00:00:00,Electronics,completed,177.2,0.0
ORD-10433,U1221,2026-03-03 00:00:00,Fashion,refunded,100.61,9.1
ORD-10434,U1221,2026-03-11 00:00:00,Beauty,completed,35.86,8.96
ORD-10435,U1222,2026-01-14 00:00:00,Beauty,cancelled,43.35,0.0
ORD-10436,U1222,2026-01-18 00:00:00,Electronics,completed,538.65,110.53
ORD-10437,U1222,2026-01-28 00:00:00,Home & Living,cancelled,277.26,36.2
ORD-10438,U1223,2026-02-13 00:00:00,Electronics,completed,289.08,0.0
ORD-10439,U1223,2026-02-22 00:00:00,Fashion,completed,158.49,22.24
ORD-10440,U1224,2026-02-06 00:00:00,Beauty,completed,53.81,7.25
ORD-10441,U1225,2026-03-11 00:00:00,Fashion,refunded,40.14,3.3
ORD-10442,U1225,2026-03-14 00:00:00,Electronics,completed,642.06,0.0
ORD-10443,U1226,2026-04-02 00:00:00,Home & Living,completed,170.83,39.11
ORD-10444,U1227,2026-02-15 00:00:00,Home & Living,completed,167.97,0.0
ORD-10445,U1227,2026-03-09 00:00:00,Sports,completed,58.9,0.0
ORD-10446,U1227,2026-03-18 00:00:00,Sports,completed,112.36,0.0
ORD-10447,U1227,2026-03-31 00:00:00,Beauty,completed,58.34,9.73
ORD-10448,U1228,2026-03-25 00:00:00,Fashion,completed,161.47,0.0
ORD-10449,U1228,2026-03-26 00:00:00,Beauty,completed,112.77,0.0
ORD-10450,U1230,2026-03-14 00:00:00,Fashion,completed,46.07,0.0
ORD-10451,U1232,2026-03-08 00:00:00,Beauty,refunded,56.88,0.0
ORD-10452,U1233,2026-02-21 00:00:00,Fashion,completed,115.75,7.8
ORD-10453,U1233,2026-02-24 00:00:00,Beauty,completed,17.57,0.0
ORD-10454,U1233,2026-03-01 00:00:00,Electronics,completed,294.43,68.51
ORD-10455,U1233,2026-03-09 00:00:00,Electronics,completed,552.18,53.81
ORD-10456,U1233,2026-03-18 00:00:00,Home & Living,completed,281.79,0.0
ORD-10457,U1234,2026-02-03 00:00:00,Sports,completed,92.99,0.0
ORD-10458,U1234,2026-02-04 00:00:00,Beauty,completed,107.75,0.0
ORD-10459,U1235,2026-03-13 00:00:00,Beauty,completed,102.38,0.0
ORD-10460,U1237,2026-01-05 00:00:00,Fashion,completed,64.07,0.0
ORD-10461,U1237,2026-02-23 00:00:00,Beauty,completed,62.04,8.39
ORD-10462,U1239,2026-02-01 00:00:00,Beauty,completed,68.0,4.81
ORD-10463,U1241,2026-03-31 00:00:00,Beauty,completed,115.57,0.0
ORD-10464,U1242,2026-04-02 00:00:00,Sports,completed,99.63,9.94
ORD-10465,U1245,2026-04-23 00:00:00,Home & Living,cancelled,195.75,0.0
ORD-10466,U1245,2026-04-25 00:00:00,Fashion,completed,42.21,8.62
ORD-10467,U1246,2026-02-11 00:00:00,Sports,completed,74.48,0.0
ORD-10468,U1247,2026-04-11 00:00:00,Sports,completed,116.29,0.0
ORD-10469,U1248,2026-03-29 00:00:00,Beauty,completed,68.21,9.91
ORD-10470,U1249,2026-05-15 00:00:00,Beauty,completed,58.56,0.0
ORD-10471,U1249,2026-05-17 00:00:00,Sports,completed,78.56,4.5
ORD-10472,U1250,2026-02-14 00:00:00,Home & Living,completed,106.31,0.0
ORD-10473,U1251,2026-02-06 00:00:00,Home & Living,completed,147.92,0.0
ORD-10474,U1251,2026-02-17 00:00:00,Home & Living,completed,155.0,0.0
ORD-10475,U1251,2026-03-24 00:00:00,Sports,completed,76.34,0.0
ORD-10476,U1252,2026-03-22 00:00:00,Electronics,completed,127.12,11.07
ORD-10477,U1252,2026-05-20 00:00:00,Sports,completed,21.44,0.0
ORD-10478,U1252,2026-05-22 00:00:00,Beauty,completed,61.28,0.0
ORD-10480,U1254,2026-02-07 00:00:00,Beauty,completed,16.34,0.0
ORD-10481,U1255,2026-02-26 00:00:00,Home & Living,cancelled,240.58,16.77
ORD-10482,U1255,2026-03-08 00:00:00,Home & Living,completed,66.57,8.3
ORD-10483,U1255,2026-03-19 00:00:00,Fashion,completed,170.45,0.0
ORD-10484,U1256,2026-03-27 00:00:00,Electronics,completed,257.25,26.88
ORD-10485,U1257,2026-03-05 00:00:00,Electronics,completed,366.62,87.42
ORD-10486,U1257,2026-03-10 00:00:00,Fashion,completed,166.45,0.0
ORD-10487,U1258,2026-03-06 00:00:00,Beauty,completed,73.14,0.0
ORD-10488,U1258,2026-03-25 00:00:00,Fashion,completed,28.03,0.0
ORD-10489,U1258,2026-05-09 00:00:00,Beauty,completed,61.6,0.0
ORD-10490,U1260,2026-02-28 00:00:00,Electronics,completed,83.38,0.0
ORD-10491,U1260,2026-03-06 00:00:00,Home & Living,completed,150.24,12.66
ORD-10492,U1260,2026-03-18 00:00:00,Beauty,completed,24.24,0.0
ORD-10493,U1260,2026-03-23 00:00:00,Beauty,cancelled,55.96,0.0
ORD-10494,U1260,2026-03-28 00:00:00,Home & Living,completed,258.83,0.0
ORD-10495,U1261,2026-04-21 00:00:00,Fashion,completed,112.55,12.89
ORD-10496,U1262,2026-02-06 00:00:00,Beauty,completed,35.16,0.0
ORD-10497,U1262,2026-03-15 00:00:00,Electronics,completed,457.07,0.0
ORD-10498,U1262,2026-03-26 00:00:00,Home & Living,completed,193.86,0.0
ORD-10499,U1263,2026-02-19 00:00:00,Beauty,completed,49.52,0.0
ORD-10500,U1264,2026-04-02 00:00:00,Fashion,completed,110.78,20.97
ORD-10501,U1264,2026-05-07 00:00:00,Fashion,completed,104.45,0.0
ORD-10502,U1264,2026-05-21 00:00:00,Beauty,completed,65.04,9.95
ORD-10504,U1266,2026-03-13 00:00:00,Sports,completed,87.42,0.0
ORD-10505,U1266,2026-03-23 00:00:00,Electronics,completed,409.59,0.0
ORD-10506,U1266,2026-03-28 00:00:00,Electronics,completed,127.82,12.87
ORD-10507,U1266,2026-03-30 00:00:00,Electronics,completed,421.22,78.67
ORD-10508,U1266,2026-04-01 00:00:00,Beauty,completed,47.09,0.0
ORD-10509,U1266,2026-04-11 00:00:00,Sports,completed,19.36,1.91
ORD-10510,U1268,2026-02-13 00:00:00,Sports,completed,81.58,0.0
ORD-10511,U1268,2026-02-20 00:00:00,Fashion,completed,64.81,0.0
ORD-10512,U1269,2026-03-05 00:00:00,Fashion,completed,168.77,12.21
ORD-10513,U1269,2026-05-15 00:00:00,Electronics,completed,283.94,0.0
ORD-10514,U1270,2026-04-18 00:00:00,Beauty,completed,92.38,19.86
ORD-10515,U1270,2026-05-20 00:00:00,Home & Living,completed,76.91,0.0
ORD-10516,U1270,2026-05-27 00:00:00,Home & Living,completed,143.6,0.0
ORD-10517,U1271,2026-03-17 00:00:00,Sports,completed,49.73,0.0
ORD-10518,U1271,2026-03-19 00:00:00,Sports,completed,104.67,0.0
ORD-10519,U1271,2026-03-25 00:00:00,Beauty,completed,22.46,0.0
ORD-10520,U1272,2026-03-25 00:00:00,Home & Living,completed,268.0,0.0
ORD-10521,U1272,2026-04-03 00:00:00,Home & Living,cancelled,74.93,9.01
ORD-10522,U1272,2026-04-23 00:00:00,Sports,completed,66.77,12.74
ORD-10523,U1272,2026-04-27 00:00:00,Electronics,completed,435.62,0.0
ORD-10524,U1272,2026-05-10 00:00:00,Beauty,completed,41.31,0.0
ORD-10525,U1273,2026-04-20 00:00:00,Home & Living,completed,156.42,0.0
ORD-10526,U1273,2026-05-27 00:00:00,Electronics,completed,385.02,0.0
ORD-10527,U1273,2026-05-31 00:00:00,Beauty,completed,72.98,0.0
ORD-10529,U1274,2026-02-19 00:00:00,Sports,completed,18.29,3.23
ORD-10530,U1274,2026-02-28 00:00:00,Sports,completed,57.97,0.0
ORD-10531,U1275,2026-02-24 00:00:00,Sports,completed,47.59,0.0
ORD-10532,U1276,2026-03-23 00:00:00,Fashion,completed,169.66,15.91
ORD-10533,U1277,2026-03-06 00:00:00,Sports,completed,44.99,9.95
ORD-10534,U1277,2026-03-07 00:00:00,Sports,completed,78.14,0.0
ORD-10535,U1278,2026-03-06 00:00:00,Electronics,completed,312.49,57.88
ORD-10536,U1279,2026-03-14 00:00:00,Sports,completed,118.35,0.0
ORD-10537,U1279,2026-03-24 00:00:00,Fashion,completed,150.52,0.0
ORD-10538,U1279,2026-04-10 00:00:00,Beauty,completed,31.07,0.0
ORD-10539,U1279,2026-05-06 00:00:00,Beauty,cancelled,77.93,0.0
ORD-10540,U1281,2026-02-19 00:00:00,Beauty,completed,40.37,0.0
ORD-10541,U1281,2026-02-20 00:00:00,Home & Living,cancelled,46.57,7.33
ORD-10542,U1281,2026-03-15 00:00:00,Sports,completed,81.63,0.0
ORD-10543,U1282,2026-02-11 00:00:00,Home & Living,completed,152.73,0.0
ORD-10544,U1282,2026-02-28 00:00:00,Fashion,completed,40.27,0.0
ORD-10545,U1282,2026-03-01 00:00:00,Home & Living,completed,83.14,0.0
ORD-10546,U1282,2026-03-03 00:00:00,Beauty,completed,50.15,0.0
ORD-10547,U1282,2026-03-18 00:00:00,Sports,completed,39.88,0.0
ORD-10548,U1283,2026-01-31 00:00:00,Beauty,completed,81.52,9.03
ORD-10549,U1283,2026-02-05 00:00:00,Beauty,completed,52.48,0.0
ORD-10550,U1284,2026-03-01 00:00:00,Fashion,completed,123.16,0.0
ORD-10551,U1284,2026-03-06 00:00:00,Sports,completed,115.52,10.85
ORD-10552,U1284,2026-03-24 00:00:00,Sports,completed,100.1,0.0
ORD-10553,U1284,2026-03-28 00:00:00,Beauty,cancelled,23.38,0.0
ORD-10554,U1285,2026-01-27 00:00:00,Beauty,completed,82.59,0.0
ORD-10555,U1286,2026-03-25 00:00:00,Fashion,completed,113.92,0.0
ORD-10556,U1286,2026-04-06 00:00:00,Home & Living,completed,304.16,31.34
ORD-10557,U1286,2026-04-29 00:00:00,Sports,completed,33.85,0.0
ORD-10558,U1286,2026-05-25 00:00:00,Home & Living,completed,115.24,22.19
ORD-10559,U1287,2026-02-27 00:00:00,Electronics,completed,620.09,0.0
ORD-10560,U1287,2026-03-11 00:00:00,Fashion,completed,178.32,0.0
ORD-10561,U1287,2026-04-26 00:00:00,Home & Living,completed,98.25,20.82
ORD-10562,U1288,2026-02-11 00:00:00,Electronics,completed,290.36,0.0
ORD-10563,U1288,2026-02-22 00:00:00,Home & Living,completed,228.72,0.0
ORD-10564,U1289,2026-05-12 00:00:00,Beauty,completed,107.38,13.88
ORD-10565,U1290,2026-01-24 00:00:00,Fashion,completed,37.13,0.0
ORD-10566,U1292,2026-03-25 00:00:00,Home & Living,completed,193.07,0.0
ORD-10567,U1292,2026-03-26 00:00:00,Fashion,completed,107.36,0.0
ORD-10568,U1292,2026-04-06 00:00:00,Fashion,completed,32.76,0.0
ORD-10569,U1294,2026-02-07 00:00:00,Beauty,completed,18.1,4.48
ORD-10570,U1294,2026-02-19 00:00:00,Beauty,completed,107.31,0.0
ORD-10571,U1295,2026-02-28 00:00:00,Electronics,completed,494.38,0.0
ORD-10572,U1297,2026-01-21 00:00:00,Fashion,completed,52.96,0.0
ORD-10573,U1297,2026-01-26 00:00:00,Electronics,completed,312.09,48.99
ORD-10574,U1298,2026-03-12 00:00:00,Electronics,completed,113.81,26.1
ORD-10575,U1299,2026-01-30 00:00:00,Sports,completed,37.37,0.0
ORD-10576,U1300,2026-03-25 00:00:00,Sports,completed,103.64,0.0
ORD-10577,U1301,2026-03-04 00:00:00,Home & Living,completed,319.86,52.85
ORD-10578,U1304,2026-03-23 00:00:00,Beauty,completed,16.5,0.0
ORD-10579,U1304,2026-03-25 00:00:00,Beauty,completed,98.23,0.0
ORD-10580,U1305,2026-03-30 00:00:00,Fashion,completed,83.93,0.0
ORD-10581,U1305,2026-04-05 00:00:00,Fashion,completed,127.58,0.0
ORD-10582,U1306,2026-03-04 00:00:00,Sports,completed,110.47,0.0
ORD-10583,U1307,2026-02-25 00:00:00,Beauty,refunded,111.41,0.0
ORD-10584,U1307,2026-03-23 00:00:00,Electronics,completed,292.97,0.0
ORD-10585,U1307,2026-03-26 00:00:00,Electronics,completed,538.46,0.0
ORD-10586,U1311,2026-01-09 00:00:00,Sports,completed,32.78,0.0
ORD-10587,U1311,2026-01-20 00:00:00,Fashion,completed,36.49,0.0
ORD-10588,U1313,2026-04-07 00:00:00,Fashion,completed,31.11,0.0
ORD-10589,U1313,2026-05-16 00:00:00,Fashion,completed,133.22,0.0
ORD-10590,U1313,2026-05-24 00:00:00,Fashion,completed,107.06,0.0
ORD-10592,U1314,2026-03-18 00:00:00,Beauty,completed,63.77,0.0
ORD-10593,U1314,2026-03-24 00:00:00,Fashion,completed,37.13,0.0
ORD-10594,U1314,2026-04-16 00:00:00,Electronics,completed,331.29,0.0
ORD-10595,U1316,2026-02-12 00:00:00,Beauty,completed,64.25,4.59
ORD-10596,U1318,2026-01-17 00:00:00,Home & Living,completed,134.62,31.84
ORD-10597,U1318,2026-01-30 00:00:00,Beauty,completed,68.0,0.0
ORD-10598,U1318,2026-02-21 00:00:00,Electronics,completed,473.7,0.0
ORD-10599,U1318,2026-02-26 00:00:00,Electronics,completed,330.35,0.0
ORD-10600,U1318,2026-03-03 00:00:00,Electronics,completed,138.36,8.34
ORD-10601,U1318,2026-03-08 00:00:00,Fashion,refunded,49.44,4.02
ORD-10602,U1318,2026-03-15 00:00:00,Home & Living,completed,80.46,19.21
ORD-10603,U1318,2026-03-18 00:00:00,Beauty,completed,52.34,0.0
ORD-10604,U1320,2026-02-23 00:00:00,Fashion,cancelled,34.98,3.06
ORD-10605,U1320,2026-03-04 00:00:00,Sports,completed,38.92,0.0
ORD-10606,U1321,2026-03-10 00:00:00,Fashion,completed,158.17,0.0
ORD-10607,U1322,2026-03-24 00:00:00,Sports,completed,87.23,0.0
ORD-10608,U1322,2026-03-27 00:00:00,Sports,cancelled,44.27,0.0
ORD-10609,U1322,2026-04-02 00:00:00,Home & Living,completed,264.83,0.0
ORD-10611,U1323,2026-02-09 00:00:00,Fashion,cancelled,128.05,11.5
ORD-10612,U1323,2026-02-10 00:00:00,Home & Living,completed,264.86,0.0
ORD-10613,U1323,2026-02-24 00:00:00,Fashion,completed,45.49,0.0
ORD-10614,U1323,2026-03-15 00:00:00,Electronics,completed,642.69,100.51
ORD-10615,U1323,2026-04-22 00:00:00,Fashion,completed,133.36,0.0
ORD-10616,U1324,2026-04-29 00:00:00,Sports,completed,57.04,0.0
ORD-10617,U1324,2026-05-11 00:00:00,Electronics,completed,504.42,47.34
ORD-10618,U1324,2026-05-30 00:00:00,Home & Living,completed,184.22,0.0
ORD-10620,U1325,2026-03-17 00:00:00,Home & Living,completed,182.07,27.61
ORD-10621,U1326,2026-03-01 00:00:00,Fashion,completed,96.67,0.0
ORD-10622,U1326,2026-03-02 00:00:00,Electronics,completed,142.36,0.0
ORD-10623,U1326,2026-03-20 00:00:00,Fashion,completed,110.56,21.97
ORD-10624,U1326,2026-04-09 00:00:00,Electronics,completed,193.82,0.0
ORD-10625,U1327,2026-04-07 00:00:00,Beauty,completed,62.34,0.0
ORD-10626,U1327,2026-04-10 00:00:00,Electronics,completed,449.17,0.0
ORD-10627,U1328,2026-02-23 00:00:00,Beauty,completed,81.06,0.0
ORD-10628,U1329,2026-01-27 00:00:00,Sports,completed,116.45,0.0
ORD-10629,U1329,2026-01-30 00:00:00,Beauty,completed,63.04,13.77
ORD-10630,U1329,2026-02-21 00:00:00,Home & Living,completed,209.29,0.0
ORD-10631,U1329,2026-02-26 00:00:00,Beauty,completed,63.03,0.0
ORD-10632,U1330,2026-02-16 00:00:00,Sports,completed,112.76,0.0
ORD-10633,U1331,2026-03-21 00:00:00,Beauty,completed,40.99,2.62
ORD-10634,U1331,2026-04-24 00:00:00,Home & Living,cancelled,81.13,0.0
ORD-10635,U1331,2026-05-20 00:00:00,Home & Living,completed,269.74,54.24
ORD-10636,U1331,2026-05-28 00:00:00,Electronics,completed,273.12,36.67
ORD-10637,U1332,2026-03-07 00:00:00,Sports,completed,58.08,13.43
ORD-10638,U1332,2026-03-14 00:00:00,Electronics,completed,389.14,0.0
ORD-10639,U1334,2026-01-09 00:00:00,Sports,completed,76.38,11.28
ORD-10640,U1335,2026-01-09 00:00:00,Home & Living,completed,300.5,0.0
ORD-10641,U1335,2026-01-11 00:00:00,Electronics,completed,399.13,0.0
ORD-10642,U1335,2026-01-23 00:00:00,Beauty,completed,16.65,3.03
ORD-10643,U1335,2026-01-25 00:00:00,Fashion,completed,161.06,0.0
ORD-10644,U1335,2026-02-03 00:00:00,Fashion,completed,79.72,0.0
ORD-10645,U1335,2026-02-17 00:00:00,Home & Living,completed,314.4,0.0
ORD-10646,U1335,2026-02-24 00:00:00,Electronics,cancelled,456.92,0.0
ORD-10647,U1337,2026-03-06 00:00:00,Electronics,completed,529.87,0.0
ORD-10648,U1338,2026-02-19 00:00:00,Fashion,completed,135.09,17.75
ORD-10649,U1338,2026-02-25 00:00:00,Home & Living,completed,41.9,9.67
ORD-10650,U1338,2026-03-13 00:00:00,Sports,completed,23.25,0.0
ORD-10651,U1338,2026-03-16 00:00:00,Sports,completed,53.48,0.0
ORD-10652,U1339,2026-01-22 00:00:00,Sports,completed,35.74,0.0
ORD-10653,U1339,2026-01-27 00:00:00,Fashion,completed,135.39,0.0
ORD-10654,U1339,2026-01-31 00:00:00,Electronics,completed,318.47,0.0
ORD-10655,U1339,2026-02-11 00:00:00,Fashion,completed,112.21,0.0
ORD-10656,U1340,2026-02-18 00:00:00,Sports,completed,36.04,0.0
ORD-10657,U1340,2026-03-07 00:00:00,Beauty,completed,25.53,0.0
ORD-10658,U1341,2026-02-13 00:00:00,Home & Living,completed,155.15,0.0
ORD-10659,U1342,2026-01-28 00:00:00,Beauty,completed,53.86,4.07
ORD-10660,U1342,2026-02-05 00:00:00,Fashion,completed,170.46,15.75
ORD-10661,U1342,2026-02-12 00:00:00,Sports,completed,106.34,0.0
ORD-10662,U1342,2026-02-22 00:00:00,Home & Living,completed,202.1,0.0
ORD-10663,U1342,2026-03-12 00:00:00,Beauty,completed,101.44,9.69
ORD-10664,U1342,2026-03-17 00:00:00,Fashion,cancelled,98.28,0.0
ORD-10665,U1343,2026-02-10 00:00:00,Beauty,completed,23.28,3.15
ORD-10666,U1343,2026-03-12 00:00:00,Fashion,completed,93.22,0.0
ORD-10667,U1343,2026-03-18 00:00:00,Beauty,completed,98.7,0.0
ORD-10668,U1343,2026-04-03 00:00:00,Sports,completed,98.13,0.0
ORD-10669,U1343,2026-04-21 00:00:00,Fashion,completed,110.25,0.0
ORD-10670,U1343,2026-05-07 00:00:00,Fashion,refunded,141.19,8.94
ORD-10672,U1345,2026-03-05 00:00:00,Sports,completed,56.23,0.0
ORD-10673,U1346,2026-03-06 00:00:00,Electronics,completed,576.13,0.0
ORD-10674,U1346,2026-03-11 00:00:00,Electronics,completed,412.56,0.0
ORD-10675,U1346,2026-04-09 00:00:00,Electronics,cancelled,568.86,0.0
ORD-10676,U1347,2026-01-11 00:00:00,Beauty,completed,33.89,0.0
ORD-10677,U1348,2026-03-09 00:00:00,Home & Living,cancelled,253.63,0.0
ORD-10678,U1349,2026-03-03 00:00:00,Home & Living,completed,214.89,0.0
ORD-10679,U1349,2026-03-10 00:00:00,Fashion,completed,52.44,12.16
ORD-10680,U1349,2026-03-26 00:00:00,Electronics,completed,239.08,0.0
ORD-10681,U1349,2026-03-30 00:00:00,Sports,cancelled,118.41,0.0
