event_id,user_id,event_time,event_type
EV-504232,U1372,2026-01-15 23:34:00,checkout_start
EV-504370,U1380,2026-01-15 23:34:00,payment_success
EV-504233,U1372,2026-01-15 23:35:00,payment_success
EV-506179,U1563,2026-01-15 23:35:00,product_view
EV-500789,U1079,2026-01-15 23:36:00,app_open
EV-504726,U1409,2026-01-15 23:36:00,product_view
EV-504019,U1356,2026-01-15 23:37:00,product_view
EV-500790,U1079,2026-01-15 23:39:00,product_view
EV-501637,U1145,2026-01-15 23:39:00,app_open
EV-504020,U1356,2026-01-15 23:39:00,add_to_cart
EV-506180,U1563,2026-01-15 23:39:00,product_view
EV-504727,U1409,2026-01-15 23:40:00,add_to_cart
EV-502304,U1206,2026-01-15 23:41:00,app_open
EV-505490,U1486,2026-01-15 23:41:00,app_open
EV-506181,U1563,2026-01-15 23:41:00,add_to_cart
EV-500791,U1079,2026-01-15 23:42:00,product_view
EV-501638,U1145,2026-01-15 23:42:00,product_view
EV-504021,U1356,2026-01-15 23:42:00,checkout_start
EV-504728,U1409,2026-01-15 23:43:00,checkout_start
EV-506182,U1563,2026-01-15 23:43:00,checkout_start
EV-501639,U1145,2026-01-15 23:44:00,add_to_cart
EV-502305,U1206,2026-01-15 23:44:00,product_view
EV-504022,U1356,2026-01-15 23:44:00,payment_success
EV-500792,U1079,2026-01-15 23:45:00,add_to_cart
EV-504729,U1409,2026-01-15 23:45:00,payment_success
EV-506183,U1563,2026-01-15 23:45:00,payment_success
EV-502306,U1206,2026-01-15 23:46:00,product_view
EV-505004,U1434,2026-01-15 23:46:00,app_open
EV-505491,U1486,2026-01-15 23:46:00,product_view
EV-501640,U1145,2026-01-15 23:48:00,checkout_start
EV-505492,U1486,2026-01-15 23:48:00,add_to_cart
EV-500793,U1079,2026-01-15 23:49:00,checkout_start
EV-501641,U1145,2026-01-15 23:49:00,payment_success
EV-502307,U1206,2026-01-15 23:50:00,add_to_cart
EV-505005,U1434,2026-01-15 23:50:00,product_view
EV-500794,U1079,2026-01-15 23:51:00,payment_success
EV-505493,U1486,2026-01-15 23:51:00,checkout_start
EV-505006,U1434,2026-01-15 23:52:00,add_to_cart
EV-502308,U1206,2026-01-15 23:53:00,checkout_start
EV-505494,U1486,2026-01-15 23:53:00,payment_success
EV-505007,U1434,2026-01-15 23:54:00,checkout_start
EV-502309,U1206,2026-01-15 23:55:00,payment_success
EV-505008,U1434,2026-01-15 23:55:00,payment_success
EV-507657,U1673,2026-01-16 05:49:00,app_open
EV-507658,U1673,2026-01-16 05:52:00,product_view
EV-507284,U1556,2026-01-16 10:48:00,app_open
EV-507285,U1556,2026-01-16 10:51:00,product_view
EV-507815,U2396,2026-01-16 11:27:00,app_open
EV-507816,U2396,2026-01-16 11:30:00,product_view
EV-507817,U2396,2026-01-16 11:34:00,add_to_cart
EV-507136,U1398,2026-01-16 23:19:00,app_open
EV-507363,U2320,2026-01-16 23:21:00,app_open
EV-507137,U1398,2026-01-16 23:22:00,product_view
EV-507364,U2320,2026-01-16 23:24:00,product_view
EV-500765,U1077,2026-01-16 23:33:00,app_open
EV-504887,U1424,2026-01-16 23:37:00,app_open
EV-500766,U1077,2026-01-16 23:38:00,product_view
EV-500767,U1077,2026-01-16 23:41:00,product_view
EV-504888,U1424,2026-01-16 23:41:00,product_view
EV-503460,U1318,2026-01-16 23:42:00,app_open
EV-500768,U1077,2026-01-16 23:43:00,product_view
EV-504889,U1424,2026-01-16 23:43:00,product_view
EV-506441,U1586,2026-01-16 23:44:00,app_open
EV-503461,U1318,2026-01-16 23:45:00,product_view
EV-504890,U1424,2026-01-16 23:46:00,add_to_cart
EV-500769,U1077,2026-01-16 23:47:00,add_to_cart
EV-502204,U1201,2026-01-16 23:48:00,app_open
EV-503462,U1318,2026-01-16 23:48:00,product_view
EV-504891,U1424,2026-01-16 23:48:00,checkout_start
EV-506442,U1586,2026-01-16 23:48:00,product_view
EV-500770,U1077,2026-01-16 23:49:00,checkout_start
EV-504892,U1424,2026-01-16 23:49:00,payment_success
EV-500771,U1077,2026-01-16 23:50:00,payment_success
EV-503463,U1318,2026-01-16 23:50:00,product_view
EV-506443,U1586,2026-01-16 23:52:00,product_view
EV-502205,U1201,2026-01-16 23:53:00,product_view
EV-503464,U1318,2026-01-16 23:53:00,add_to_cart
EV-506444,U1586,2026-01-16 23:54:00,add_to_cart
EV-506445,U1586,2026-01-16 23:56:00,checkout_start
EV-502206,U1201,2026-01-16 23:57:00,product_view
EV-503465,U1318,2026-01-16 23:57:00,checkout_start
EV-506446,U1586,2026-01-16 23:57:00,payment_success
EV-503466,U1318,2026-01-16 23:59:00,payment_success
EV-502207,U1201,2026-01-17 00:00:00,product_view
EV-502208,U1201,2026-01-17 00:02:00,add_to_cart
EV-502209,U1201,2026-01-17 00:04:00,checkout_start
EV-502210,U1201,2026-01-17 00:06:00,payment_success
EV-508057,U1395,2026-01-17 01:47:00,app_open
EV-508058,U1395,2026-01-17 01:50:00,product_view
EV-508699,U2497,2026-01-17 02:47:00,app_open
EV-508700,U2497,2026-01-17 02:50:00,product_view
EV-508480,U1073,2026-01-17 11:13:00,app_open
EV-508481,U1073,2026-01-17 11:16:00,product_view
EV-508482,U1073,2026-01-17 11:20:00,add_to_cart
EV-508431,U1212,2026-01-17 16:44:00,app_open
EV-508432,U1212,2026-01-17 16:47:00,product_view
EV-507563,U1932,2026-01-17 17:25:00,app_open
EV-507564,U1932,2026-01-17 17:28:00,product_view
EV-507898,U1428,2026-01-17 17:31:00,app_open
EV-507565,U1932,2026-01-17 17:32:00,add_to_cart
EV-507899,U1428,2026-01-17 17:34:00,product_view
EV-508918,U1587,2026-01-17 19:33:00,app_open
EV-508919,U1587,2026-01-17 19:36:00,product_view
EV-508920,U1587,2026-01-17 19:40:00,add_to_cart
EV-508197,U2127,2026-01-17 21:09:00,app_open
EV-508198,U2127,2026-01-17 21:12:00,product_view
EV-506601,U1604,2026-01-17 23:16:00,app_open
EV-500695,U1072,2026-01-17 23:17:00,app_open
EV-500518,U1056,2026-01-17 23:18:00,app_open
EV-504185,U1370,2026-01-17 23:18:00,app_open
EV-506602,U1604,2026-01-17 23:18:00,product_view
EV-500696,U1072,2026-01-17 23:19:00,product_view
EV-502526,U1222,2026-01-17 23:20:00,app_open
EV-500697,U1072,2026-01-17 23:21:00,product_view
EV-506603,U1604,2026-01-17 23:22:00,product_view
EV-500519,U1056,2026-01-17 23:23:00,product_view
EV-500698,U1072,2026-01-17 23:23:00,add_to_cart
EV-504186,U1370,2026-01-17 23:23:00,product_view
EV-505651,U1505,2026-01-17 23:23:00,app_open
EV-502527,U1222,2026-01-17 23:25:00,product_view
EV-504187,U1370,2026-01-17 23:25:00,add_to_cart
EV-505652,U1505,2026-01-17 23:25:00,product_view
EV-500331,U1037,2026-01-17 23:26:00,app_open
EV-501065,U1098,2026-01-17 23:26:00,app_open
EV-506604,U1604,2026-01-17 23:26:00,add_to_cart
EV-500520,U1056,2026-01-17 23:27:00,product_view
EV-500699,U1072,2026-01-17 23:27:00,checkout_start
EV-500700,U1072,2026-01-17 23:28:00,payment_success
EV-502528,U1222,2026-01-17 23:28:00,add_to_cart
EV-505653,U1505,2026-01-17 23:28:00,add_to_cart
EV-500332,U1037,2026-01-17 23:29:00,product_view
EV-504188,U1370,2026-01-17 23:29:00,checkout_start
EV-506605,U1604,2026-01-17 23:29:00,checkout_start
EV-501066,U1098,2026-01-17 23:30:00,product_view
EV-505654,U1505,2026-01-17 23:30:00,checkout_start
EV-500521,U1056,2026-01-17 23:31:00,add_to_cart
EV-504189,U1370,2026-01-17 23:31:00,payment_success
EV-505655,U1505,2026-01-17 23:31:00,payment_success
EV-506606,U1604,2026-01-17 23:31:00,payment_success
EV-501067,U1098,2026-01-17 23:32:00,product_view
EV-502529,U1222,2026-01-17 23:32:00,checkout_start
EV-500333,U1037,2026-01-17 23:33:00,product_view
EV-501068,U1098,2026-01-17 23:34:00,add_to_cart
EV-502530,U1222,2026-01-17 23:34:00,payment_success
EV-500522,U1056,2026-01-17 23:35:00,checkout_start
EV-500334,U1037,2026-01-17 23:36:00,add_to_cart
EV-501069,U1098,2026-01-17 23:36:00,checkout_start
EV-500523,U1056,2026-01-17 23:37:00,payment_success
EV-500335,U1037,2026-01-17 23:39:00,checkout_start
EV-500336,U1037,2026-01-17 23:40:00,payment_success
EV-506479,U1589,2026-01-17 23:46:00,app_open
EV-506480,U1589,2026-01-17 23:50:00,product_view
EV-506481,U1589,2026-01-17 23:55:00,product_view
EV-506482,U1589,2026-01-17 23:58:00,add_to_cart
EV-506483,U1589,2026-01-18 00:00:00,checkout_start
EV-508491,U1534,2026-01-18 00:13:00,app_open
EV-508492,U1534,2026-01-18 00:16:00,product_view
EV-508493,U1534,2026-01-18 00:20:00,add_to_cart
EV-508594,U1809,2026-01-18 02:10:00,app_open
EV-508595,U1809,2026-01-18 02:13:00,product_view
EV-508596,U1809,2026-01-18 02:17:00,add_to_cart
EV-507682,U2042,2026-01-18 03:07:00,app_open
EV-507683,U2042,2026-01-18 03:10:00,product_view
EV-507684,U2042,2026-01-18 03:14:00,add_to_cart
EV-507773,U1900,2026-01-18 04:32:00,app_open
EV-507774,U1900,2026-01-18 04:35:00,product_view
EV-507266,U1501,2026-01-18 11:36:00,app_open
EV-507267,U1501,2026-01-18 11:39:00,product_view
EV-507140,U1547,2026-01-18 15:18:00,app_open
EV-507141,U1547,2026-01-18 15:21:00,product_view
EV-507142,U1547,2026-01-18 15:25:00,add_to_cart
EV-507602,U1613,2026-01-18 20:25:00,app_open
EV-507603,U1613,2026-01-18 20:28:00,product_view
EV-507604,U1613,2026-01-18 20:32:00,add_to_cart
EV-505726,U1515,2026-01-18 23:33:00,app_open
EV-500672,U1071,2026-01-18 23:34:00,app_open
EV-504166,U1368,2026-01-18 23:34:00,app_open
EV-500673,U1071,2026-01-18 23:36:00,product_view
EV-505727,U1515,2026-01-18 23:36:00,product_view
EV-505728,U1515,2026-01-18 23:38:00,add_to_cart
EV-504167,U1368,2026-01-18 23:39:00,product_view
EV-500674,U1071,2026-01-18 23:40:00,add_to_cart
EV-505729,U1515,2026-01-18 23:41:00,checkout_start
EV-500675,U1071,2026-01-18 23:43:00,checkout_start
EV-505730,U1515,2026-01-18 23:43:00,payment_success
EV-504168,U1368,2026-01-18 23:44:00,product_view
EV-500676,U1071,2026-01-18 23:45:00,payment_success
EV-504169,U1368,2026-01-18 23:47:00,add_to_cart
EV-504170,U1368,2026-01-18 23:49:00,checkout_start
EV-504171,U1368,2026-01-18 23:51:00,payment_success
EV-508526,U2446,2026-01-19 05:19:00,app_open
EV-508527,U2446,2026-01-19 05:22:00,product_view
EV-508417,U2434,2026-01-19 14:19:00,app_open
EV-508418,U2434,2026-01-19 14:22:00,product_view
EV-508170,U1634,2026-01-19 22:43:00,app_open
EV-508171,U1634,2026-01-19 22:46:00,product_view
EV-508172,U1634,2026-01-19 22:50:00,add_to_cart
EV-503412,U1311,2026-01-19 23:19:00,app_open
EV-500701,U1072,2026-01-19 23:21:00,app_open
EV-503413,U1311,2026-01-19 23:21:00,product_view
EV-505013,U1436,2026-01-19 23:22:00,app_open
EV-500702,U1072,2026-01-19 23:24:00,product_view
EV-503414,U1311,2026-01-19 23:24:00,product_view
EV-505014,U1436,2026-01-19 23:24:00,product_view
EV-503415,U1311,2026-01-19 23:26:00,add_to_cart
EV-501896,U1175,2026-01-19 23:27:00,app_open
EV-505988,U1546,2026-01-19 23:28:00,app_open
EV-500703,U1072,2026-01-19 23:29:00,product_view
EV-501897,U1175,2026-01-19 23:29:00,product_view
EV-503416,U1311,2026-01-19 23:29:00,checkout_start
EV-505015,U1436,2026-01-19 23:29:00,product_view
EV-503417,U1311,2026-01-19 23:31:00,payment_success
EV-500704,U1072,2026-01-19 23:32:00,add_to_cart
EV-505016,U1436,2026-01-19 23:32:00,add_to_cart
EV-501898,U1175,2026-01-19 23:33:00,product_view
EV-505989,U1546,2026-01-19 23:33:00,product_view
EV-500705,U1072,2026-01-19 23:35:00,checkout_start
EV-505017,U1436,2026-01-19 23:35:00,checkout_start
EV-500706,U1072,2026-01-19 23:36:00,payment_success
EV-501899,U1175,2026-01-19 23:36:00,product_view
EV-505018,U1436,2026-01-19 23:36:00,payment_success
EV-505990,U1546,2026-01-19 23:37:00,product_view
EV-501900,U1175,2026-01-19 23:38:00,add_to_cart
EV-504975,U1430,2026-01-19 23:38:00,app_open
EV-500535,U1057,2026-01-19 23:39:00,app_open
EV-501901,U1175,2026-01-19 23:40:00,checkout_start
EV-504023,U1356,2026-01-19 23:40:00,app_open
EV-505991,U1546,2026-01-19 23:40:00,add_to_cart
EV-501902,U1175,2026-01-19 23:42:00,payment_success
EV-504976,U1430,2026-01-19 23:43:00,product_view
EV-505992,U1546,2026-01-19 23:43:00,checkout_start
EV-500536,U1057,2026-01-19 23:44:00,product_view
EV-504024,U1356,2026-01-19 23:44:00,product_view
EV-504977,U1430,2026-01-19 23:45:00,product_view
EV-505993,U1546,2026-01-19 23:45:00,payment_success
EV-500537,U1057,2026-01-19 23:46:00,add_to_cart
EV-504025,U1356,2026-01-19 23:48:00,product_view
EV-500538,U1057,2026-01-19 23:49:00,checkout_start
EV-504978,U1430,2026-01-19 23:49:00,add_to_cart
EV-500539,U1057,2026-01-19 23:50:00,payment_success
EV-501856,U1171,2026-01-19 23:50:00,app_open
EV-504026,U1356,2026-01-19 23:51:00,product_view
EV-501857,U1171,2026-01-19 23:53:00,product_view
EV-504979,U1430,2026-01-19 23:53:00,checkout_start
EV-504980,U1430,2026-01-19 23:54:00,payment_success
EV-504027,U1356,2026-01-19 23:55:00,add_to_cart
EV-501858,U1171,2026-01-19 23:57:00,add_to_cart
EV-504028,U1356,2026-01-19 23:59:00,checkout_start
EV-501859,U1171,2026-01-20 00:00:00,checkout_start
EV-504029,U1356,2026-01-20 00:00:00,payment_success
EV-501860,U1171,2026-01-20 00:01:00,payment_success
EV-508716,U2456,2026-01-20 04:01:00,app_open
EV-508717,U2456,2026-01-20 04:04:00,product_view
EV-508718,U2456,2026-01-20 04:08:00,add_to_cart
EV-507993,U2196,2026-01-20 08:22:00,app_open
EV-507994,U2196,2026-01-20 08:25:00,product_view
EV-508817,U1213,2026-01-20 14:29:00,app_open
EV-508818,U1213,2026-01-20 14:32:00,product_view
EV-507445,U2288,2026-01-20 21:33:00,app_open
EV-507446,U2288,2026-01-20 21:36:00,product_view
EV-507447,U2288,2026-01-20 21:40:00,add_to_cart
EV-503320,U1297,2026-01-20 23:19:00,app_open
EV-505204,U1458,2026-01-20 23:19:00,app_open
EV-500772,U1077,2026-01-20 23:20:00,app_open
EV-506447,U1586,2026-01-20 23:21:00,app_open
EV-500773,U1077,2026-01-20 23:22:00,product_view
EV-505205,U1458,2026-01-20 23:22:00,product_view
EV-503321,U1297,2026-01-20 23:23:00,product_view
EV-500774,U1077,2026-01-20 23:24:00,add_to_cart
EV-506448,U1586,2026-01-20 23:24:00,product_view
EV-501076,U1099,2026-01-20 23:25:00,app_open
EV-500775,U1077,2026-01-20 23:26:00,checkout_start
EV-505206,U1458,2026-01-20 23:27:00,product_view
EV-506449,U1586,2026-01-20 23:27:00,product_view
EV-500776,U1077,2026-01-20 23:28:00,payment_success
EV-501077,U1099,2026-01-20 23:28:00,product_view
EV-503322,U1297,2026-01-20 23:28:00,product_view
EV-503323,U1297,2026-01-20 23:31:00,add_to_cart
EV-506450,U1586,2026-01-20 23:31:00,product_view
EV-501078,U1099,2026-01-20 23:32:00,product_view
EV-505207,U1458,2026-01-20 23:32:00,product_view
EV-503324,U1297,2026-01-20 23:35:00,checkout_start
EV-506451,U1586,2026-01-20 23:35:00,add_to_cart
EV-501079,U1099,2026-01-20 23:36:00,add_to_cart
EV-503325,U1297,2026-01-20 23:36:00,payment_success
EV-504437,U1387,2026-01-20 23:36:00,app_open
EV-505208,U1458,2026-01-20 23:36:00,add_to_cart
EV-504338,U1377,2026-01-20 23:37:00,app_open
EV-506452,U1586,2026-01-20 23:37:00,checkout_start
EV-505082,U1440,2026-01-20 23:38:00,app_open
EV-506453,U1586,2026-01-20 23:38:00,payment_success
EV-501080,U1099,2026-01-20 23:39:00,checkout_start
EV-505209,U1458,2026-01-20 23:39:00,checkout_start
EV-501081,U1099,2026-01-20 23:40:00,payment_success
EV-504438,U1387,2026-01-20 23:41:00,product_view
EV-505083,U1440,2026-01-20 23:41:00,product_view
EV-505210,U1458,2026-01-20 23:41:00,payment_success
EV-504339,U1377,2026-01-20 23:42:00,product_view
EV-500351,U1040,2026-01-20 23:43:00,app_open
EV-504340,U1377,2026-01-20 23:44:00,product_view
EV-500352,U1040,2026-01-20 23:45:00,product_view
EV-504439,U1387,2026-01-20 23:45:00,product_view
EV-504341,U1377,2026-01-20 23:46:00,add_to_cart
EV-505084,U1440,2026-01-20 23:46:00,product_view
EV-504440,U1387,2026-01-20 23:47:00,add_to_cart
EV-500353,U1040,2026-01-20 23:48:00,product_view
EV-504342,U1377,2026-01-20 23:48:00,checkout_start
EV-504343,U1377,2026-01-20 23:50:00,payment_success
EV-505085,U1440,2026-01-20 23:50:00,add_to_cart
EV-504441,U1387,2026-01-20 23:51:00,checkout_start
EV-500354,U1040,2026-01-20 23:52:00,product_view
EV-504442,U1387,2026-01-20 23:52:00,payment_success
EV-505086,U1440,2026-01-20 23:53:00,checkout_start
EV-505087,U1440,2026-01-20 23:55:00,payment_success
EV-500355,U1040,2026-01-20 23:56:00,add_to_cart
EV-500356,U1040,2026-01-21 00:00:00,checkout_start
EV-500357,U1040,2026-01-21 00:02:00,payment_success
EV-507475,U2069,2026-01-21 05:32:00,app_open
EV-507476,U2069,2026-01-21 05:35:00,product_view
EV-507935,U2408,2026-01-21 05:35:00,app_open
EV-507936,U2408,2026-01-21 05:38:00,product_view
EV-508311,U1994,2026-01-21 07:00:00,app_open
EV-508312,U1994,2026-01-21 07:03:00,product_view
EV-507891,U2313,2026-01-21 15:46:00,app_open
EV-507892,U2313,2026-01-21 15:49:00,product_view
EV-508960,U2069,2026-01-21 19:53:00,app_open
EV-508961,U2069,2026-01-21 19:56:00,product_view
EV-507443,U1716,2026-01-21 20:00:00,app_open
EV-507444,U1716,2026-01-21 20:03:00,product_view
EV-508870,U2468,2026-01-21 21:51:00,app_open
EV-508871,U2468,2026-01-21 21:54:00,product_view
EV-508872,U2468,2026-01-21 21:58:00,add_to_cart
EV-507693,U2220,2026-01-21 22:48:00,app_open
EV-507694,U2220,2026-01-21 22:51:00,product_view
EV-501451,U1131,2026-01-21 23:23:00,app_open
EV-501452,U1131,2026-01-21 23:26:00,product_view
EV-501453,U1131,2026-01-21 23:30:00,product_view
EV-503775,U1339,2026-01-21 23:32:00,app_open
EV-501454,U1131,2026-01-21 23:34:00,add_to_cart
EV-503776,U1339,2026-01-21 23:37:00,product_view
EV-501455,U1131,2026-01-21 23:38:00,checkout_start
EV-503777,U1339,2026-01-21 23:39:00,product_view
EV-501456,U1131,2026-01-21 23:40:00,payment_success
EV-503778,U1339,2026-01-21 23:41:00,product_view
EV-506885,U1620,2026-01-21 23:41:00,app_open
EV-506886,U1620,2026-01-21 23:43:00,product_view
EV-503779,U1339,2026-01-21 23:45:00,add_to_cart
EV-506484,U1589,2026-01-21 23:45:00,app_open
EV-506887,U1620,2026-01-21 23:45:00,product_view
EV-506485,U1589,2026-01-21 23:47:00,product_view
EV-503780,U1339,2026-01-21 23:48:00,checkout_start
EV-506888,U1620,2026-01-21 23:49:00,add_to_cart
EV-503781,U1339,2026-01-21 23:50:00,payment_success
EV-506486,U1589,2026-01-21 23:51:00,add_to_cart
EV-506487,U1589,2026-01-21 23:53:00,checkout_start
EV-506889,U1620,2026-01-21 23:53:00,checkout_start
EV-506890,U1620,2026-01-21 23:54:00,payment_success
EV-506488,U1589,2026-01-21 23:55:00,payment_success
EV-507351,U2260,2026-01-22 01:16:00,app_open
EV-507352,U2260,2026-01-22 01:19:00,product_view
EV-507373,U1641,2026-01-22 03:44:00,app_open
EV-507374,U1641,2026-01-22 03:47:00,product_view
EV-508515,U1798,2026-01-22 12:17:00,app_open
EV-508516,U1798,2026-01-22 12:20:00,product_view
EV-507866,U2022,2026-01-22 13:46:00,app_open
EV-507867,U2022,2026-01-22 13:49:00,product_view
EV-508962,U1454,2026-01-22 20:29:00,app_open
EV-508963,U1454,2026-01-22 20:32:00,product_view
EV-506607,U1604,2026-01-22 23:20:00,app_open
EV-502412,U1215,2026-01-22 23:22:00,app_open
EV-506608,U1604,2026-01-22 23:22:00,product_view
EV-502413,U1215,2026-01-22 23:24:00,product_view
EV-506609,U1604,2026-01-22 23:24:00,product_view
EV-500466,U1049,2026-01-22 23:25:00,app_open
EV-506610,U1604,2026-01-22 23:26:00,product_view
EV-500467,U1049,2026-01-22 23:27:00,product_view
EV-502414,U1215,2026-01-22 23:28:00,product_view
EV-503714,U1335,2026-01-22 23:28:00,app_open
EV-500094,U1006,2026-01-22 23:29:00,app_open
EV-504443,U1387,2026-01-22 23:30:00,app_open
EV-506611,U1604,2026-01-22 23:30:00,add_to_cart
EV-502415,U1215,2026-01-22 23:31:00,add_to_cart
EV-500468,U1049,2026-01-22 23:32:00,product_view
EV-503715,U1335,2026-01-22 23:33:00,product_view
EV-506612,U1604,2026-01-22 23:33:00,checkout_start
EV-500095,U1006,2026-01-22 23:34:00,product_view
EV-502416,U1215,2026-01-22 23:34:00,checkout_start
EV-504444,U1387,2026-01-22 23:34:00,product_view
EV-500469,U1049,2026-01-22 23:35:00,add_to_cart
EV-502417,U1215,2026-01-22 23:35:00,payment_success
EV-505891,U1539,2026-01-22 23:35:00,app_open
EV-506613,U1604,2026-01-22 23:35:00,payment_success
EV-500096,U1006,2026-01-22 23:36:00,add_to_cart
EV-503716,U1335,2026-01-22 23:36:00,add_to_cart
EV-500677,U1071,2026-01-22 23:37:00,app_open
EV-500470,U1049,2026-01-22 23:38:00,checkout_start
EV-504445,U1387,2026-01-22 23:38:00,product_view
EV-500471,U1049,2026-01-22 23:39:00,payment_success
EV-500678,U1071,2026-01-22 23:39:00,product_view
EV-503717,U1335,2026-01-22 23:39:00,checkout_start
EV-500097,U1006,2026-01-22 23:40:00,checkout_start
EV-504446,U1387,2026-01-22 23:40:00,add_to_cart
EV-505892,U1539,2026-01-22 23:40:00,product_view
EV-500679,U1071,2026-01-22 23:41:00,product_view
EV-501463,U1132,2026-01-22 23:41:00,app_open
EV-503718,U1335,2026-01-22 23:41:00,payment_success
EV-500098,U1006,2026-01-22 23:42:00,payment_success
EV-505495,U1486,2026-01-22 23:42:00,app_open
EV-505893,U1539,2026-01-22 23:42:00,product_view
EV-501464,U1132,2026-01-22 23:43:00,product_view
